"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 10월 04일","1,509.20","1,509.00","1,516.50","1,498.10","0.57K","-0.06%"
"2019년 10월 03일","1,510.10","1,502.10","1,521.00","1,498.30","0.62K","0.40%"
"2019년 10월 02일","1,504.10","1,482.90","1,507.00","1,477.70","0.80K","1.27%"
"2019년 10월 01일","1,485.20","1,475.00","1,489.30","1,461.50","1.18K","1.09%"
"2019년 09월 30일","1,469.20","1,497.60","1,503.20","1,467.00","1.54K","-2.23%"
"2019년 09월 27일","1,502.70","1,508.30","1,510.10","1,489.80","1.03K","-0.34%"
"2019년 09월 26일","1,507.90","1,503.70","1,512.00","1,500.00","8.18K","0.19%"
"2019년 09월 25일","1,505.10","1,530.90","1,534.90","1,499.80","15.73K","-1.79%"
"2019년 09월 24일","1,532.60","1,522.80","1,535.60","1,515.50","8.57K","0.56%"
"2019년 09월 23일","1,524.00","1,515.20","1,526.70","1,511.00","7.98K","1.06%"
"2019년 09월 20일","1,508.00","1,499.50","1,517.40","1,498.70","7.38K","0.57%"
"2019년 09월 19일","1,499.50","1,494.40","1,505.10","1,489.80","4.86K","-0.64%"
"2019년 09월 18일","1,509.10","1,502.60","1,512.20","1,484.00","8.29K","0.15%"
"2019년 09월 17일","1,506.90","1,499.40","1,508.40","1,494.60","10.85K","0.14%"
"2019년 09월 16일","1,504.80","1,500.30","1,512.80","1,496.90","5.61K","0.80%"
"2019년 09월 13일","1,492.90","1,499.80","1,509.80","1,486.70","6.27K","-0.53%"
"2019년 09월 12일","1,500.80","1,499.10","1,525.40","1,490.50","6.91K","0.28%"
"2019년 09월 11일","1,496.60","1,486.80","1,499.60","1,486.80","4.59K","0.26%"
"2019년 09월 10일","1,492.70","1,500.20","1,502.50","1,485.70","6.18K","-0.78%"
"2019년 09월 09일","1,504.50","1,509.20","1,517.10","1,499.10","7.33K","-0.30%"
"2019년 09월 06일","1,509.00","1,520.60","1,529.60","1,504.50","12.64K","-0.66%"
"2019년 09월 05일","1,519.00","1,555.00","1,555.50","1,508.20","13.90K","-2.25%"
"2019년 09월 04일","1,554.00","1,549.80","1,559.80","1,536.50","8.15K","0.28%"
"2019년 09월 03일","1,549.60","1,526.00","1,552.50","1,521.70","8.48K","0.94%"
"2019년 09월 02일","1,535.15","1,537.95","1,540.05","1,528.15","-","-0.19%"
"2019년 09월 01일","1,538.05","1,535.25","1,542.90","1,535.25","-","0.99%"
"2019년 08월 30일","1,523.00","1,530.60","1,535.70","1,519.30","6.28K","-0.49%"
"2019년 08월 29일","1,530.50","1,542.20","1,553.40","1,522.30","16.57K","-0.54%"
"2019년 08월 28일","1,538.80","1,540.90","1,546.00","1,531.70","2.76K","-0.17%"
"2019년 08월 27일","1,541.40","1,526.90","1,543.90","1,526.00","1.89K","0.93%"
"2019년 08월 26일","1,527.20","1,535.40","1,555.00","1,525.40","2.35K","-0.05%"
"2019년 08월 23일","1,527.90","1,498.20","1,530.20","1,493.40","2.73K","1.95%"
"2019년 08월 22일","1,498.70","1,502.50","1,504.50","1,492.60","2.13K","-0.49%"
"2019년 08월 21일","1,506.10","1,506.00","1,508.10","1,497.10","2.10K","-0.01%"
"2019년 08월 20일","1,506.30","1,497.60","1,509.00","1,494.90","1.60K","0.28%"
"2019년 08월 19일","1,502.10","1,513.00","1,513.50","1,493.90","1.62K","-0.79%"
"2019년 08월 16일","1,514.10","1,524.30","1,528.30","1,504.80","1.25K","-0.50%"
"2019년 08월 15일","1,521.70","1,519.40","1,527.60","1,509.50","2.35K","0.21%"
"2019년 08월 14일","1,518.50","1,502.80","1,525.40","1,495.00","3.03K","0.94%"
"2019년 08월 13일","1,504.30","1,512.30","1,536.00","1,480.00","6.27K","-0.23%"
"2019년 08월 12일","1,507.70","1,499.10","1,519.30","1,488.80","3.57K","0.61%"
"2019년 08월 09일","1,498.60","1,509.20","1,509.80","1,496.20","2.78K","-0.07%"
"2019년 08월 08일","1,499.70","1,502.30","1,511.10","1,491.90","2.49K","-0.66%"
"2019년 08월 07일","1,509.60","1,476.90","1,512.40","1,475.70","7.32K","2.33%"
"2019년 08월 06일","1,475.20","1,472.10","1,477.90","1,459.30","3.80K","0.51%"
"2019년 08월 05일","1,467.70","1,444.90","1,473.20","1,440.10","4.77K","1.31%"
"2019년 08월 02일","1,448.70","1,449.70","1,451.50","1,434.40","4.02K","1.72%"
"2019년 08월 01일","1,424.20","1,413.00","1,450.00","1,403.80","5.69K","-0.34%"
"2019년 07월 31일","1,429.10","1,435.00","1,439.00","1,413.80","4.03K","-0.30%"
"2019년 07월 30일","1,433.40","1,430.70","1,437.50","1,426.30","3.55K","0.92%"
"2019년 07월 29일","1,420.40","1,419.00","1,428.00","1,414.40","224.27K","0.08%"
"2019년 07월 26일","1,419.30","1,414.90","1,424.80","1,412.90","306.02K","0.33%"
"2019년 07월 25일","1,414.70","1,426.80","1,434.10","1,411.10","489.39K","-0.63%"
"2019년 07월 24일","1,423.60","1,418.60","1,430.00","1,416.70","318.16K","0.13%"
"2019년 07월 23일","1,421.70","1,426.00","1,431.40","1,414.60","386.68K","-0.36%"
"2019년 07월 22일","1,426.90","1,428.50","1,430.80","1,423.00","255.35K","0.01%"
"2019년 07월 19일","1,426.70","1,448.30","1,454.40","1,421.10","530.02K","-0.10%"
"2019년 07월 18일","1,428.10","1,428.50","1,449.70","1,415.60","481.33K","0.34%"
"2019년 07월 17일","1,423.30","1,407.90","1,428.40","1,401.30","358.17K","0.86%"
"2019년 07월 16일","1,411.20","1,416.40","1,420.00","1,402.10","334.82K","-0.16%"
"2019년 07월 15일","1,413.50","1,417.70","1,421.60","1,409.30","243.38K","0.09%"
"2019년 07월 12일","1,412.20","1,406.20","1,418.90","1,404.50","284.97K","0.39%"
"2019년 07월 11일","1,406.70","1,421.10","1,429.40","1,402.70","400.09K","-0.41%"
"2019년 07월 10일","1,412.50","1,400.00","1,421.10","1,391.80","443.50K","0.86%"
"2019년 07월 09일","1,400.50","1,397.90","1,402.40","1,387.50","287.18K","0.04%"
"2019년 07월 08일","1,400.00","1,401.00","1,409.90","1,393.80","318.69K","-0.01%"
"2019년 07월 05일","1,400.10","1,421.60","1,426.80","1,388.60","577.38K","-1.65%"
"2019년 07월 04일","1,423.55","1,421.25","1,426.65","1,412.85","-","0.19%"
"2019년 07월 03일","1,420.90","1,424.70","1,441.00","1,414.70","419.61K","0.92%"
"2019년 07월 02일","1,408.00","1,386.20","1,424.00","1,386.20","383.25K","1.35%"
"2019년 07월 01일","1,389.30","1,401.80","1,401.90","1,384.70","389.76K","-1.73%"
"2019년 06월 28일","1,413.70","1,413.30","1,427.80","1,408.60","306.62K","0.12%"
"2019년 06월 27일","1,412.00","1,412.70","1,415.30","1,401.40","336.36K","0.04%"
"2019년 06월 26일","1,411.50","1,421.80","1,421.80","1,380.00","1.33K","-0.30%"
"2019년 06월 25일","1,415.80","1,419.90","1,438.20","1,412.50","0.94K","0.04%"
"2019년 06월 24일","1,415.20","1,401.10","1,421.40","1,401.10","0.98K","1.28%"
"2019년 06월 21일","1,397.30","1,389.90","1,412.00","1,383.40","0.98K","0.23%"
"2019년 06월 20일","1,394.10","1,361.20","1,393.90","1,358.80","1.10K","3.59%"
"2019년 06월 19일","1,345.80","1,347.80","1,363.00","1,342.00","0.65K","-0.15%"
"2019년 06월 18일","1,347.80","1,340.90","1,354.80","1,339.60","0.90K","0.58%"
"2019년 06월 17일","1,340.00","1,342.50","1,343.90","1,333.90","0.56K","-0.13%"
"2019년 06월 14일","1,341.70","1,343.40","1,359.00","1,338.70","1.50K","0.07%"
"2019년 06월 13일","1,340.80","1,334.90","1,344.00","1,333.30","0.62K","0.52%"
"2019년 06월 12일","1,333.90","1,327.50","1,338.80","1,326.80","0.61K","0.42%"
"2019년 06월 11일","1,328.30","1,328.90","1,330.40","1,320.80","0.38K","0.15%"
"2019년 06월 10일","1,326.30","1,336.80","1,337.50","1,326.10","0.47K","-1.27%"
"2019년 06월 07일","1,343.30","1,337.10","1,349.50","1,332.60","0.79K","0.26%"
"2019년 06월 06일","1,339.80","1,332.30","1,341.20","1,328.80","0.51K","0.69%"
"2019년 06월 05일","1,330.60","1,327.30","1,345.60","1,326.90","0.91K","0.37%"
"2019년 06월 04일","1,325.70","1,327.00","1,330.80","1,322.20","0.82K","0.06%"
"2019년 06월 03일","1,324.90","1,308.00","1,329.70","1,308.00","1.04K","1.29%"
"2019년 05월 31일","1,308.00","1,290.30","1,308.50","1,289.70","1.98K","1.40%"
"2019년 05월 30일","1,289.90","1,282.10","1,291.00","1,276.70","1.19K","0.69%"
"2019년 05월 29일","1,281.00","1,278.90","1,285.20","1,278.40","189.69K","0.31%"
"2019년 05월 28일","1,277.10","1,283.50","1,286.90","1,275.10","362.16K","-0.61%"
"2019년 05월 27일","1,284.95","1,284.25","1,286.85","1,283.25","-","0.06%"
"2019년 05월 26일","1,284.15","1,284.20","1,285.15","1,283.65","-","0.04%"
"2019년 05월 24일","1,283.60","1,283.20","1,284.70","1,280.10","218.71K","-0.14%"
"2019년 05월 23일","1,285.40","1,273.30","1,287.10","1,272.10","330.16K","0.88%"
"2019년 05월 22일","1,274.20","1,274.40","1,277.10","1,272.00","191.37K","0.08%"
"2019년 05월 21일","1,273.20","1,277.70","1,277.70","1,269.00","213.17K","-0.32%"
"2019년 05월 20일","1,277.30","1,277.60","1,278.80","1,273.30","212.18K","0.13%"
"2019년 05월 17일","1,275.70","1,287.20","1,289.00","1,274.60","264.57K","-0.82%"
"2019년 05월 16일","1,286.20","1,297.70","1,299.30","1,284.20","282.07K","-0.89%"
"2019년 05월 15일","1,297.80","1,298.00","1,301.70","1,293.60","247.52K","0.12%"
"2019년 05월 14일","1,296.30","1,300.80","1,304.20","1,294.30","222.05K","-0.42%"
"2019년 05월 13일","1,301.80","1,288.30","1,302.20","1,282.40","379.44K","1.12%"
"2019년 05월 10일","1,287.40","1,285.00","1,290.30","1,283.90","238.64K","0.17%"
"2019년 05월 09일","1,285.20","1,281.90","1,289.20","1,280.40","306.55K","0.30%"
"2019년 05월 08일","1,281.40","1,285.60","1,292.80","1,280.20","302.69K","-0.33%"
"2019년 05월 07일","1,285.60","1,282.40","1,287.30","1,279.10","251.09K","0.14%"
"2019년 05월 06일","1,283.80","1,281.80","1,287.40","1,278.10","244.34K","0.20%"
"2019년 05월 03일","1,281.30","1,271.60","1,283.90","1,269.00","280.32K","0.73%"
"2019년 05월 02일","1,272.00","1,278.50","1,279.40","1,267.30","282.50K","-0.95%"
"2019년 05월 01일","1,284.20","1,285.20","1,289.40","1,274.50","275.43K","-0.12%"
"2019년 04월 30일","1,285.70","1,281.90","1,288.20","1,281.50","239.44K","0.33%"
"2019년 04월 29일","1,281.50","1,289.00","1,289.10","1,279.90","208.96K","-0.31%"
"2019년 04월 26일","1,285.50","1,277.00","1,287.20","1,276.20","0.80K","0.71%"
"2019년 04월 25일","1,276.40","1,273.60","1,281.20","1,272.70","0.98K","-0.02%"
"2019년 04월 24일","1,276.60","1,271.50","1,276.50","1,267.90","0.34K","0.47%"
"2019년 04월 23일","1,270.60","1,274.40","1,275.00","1,265.90","0.73K","-0.32%"
"2019년 04월 22일","1,274.70","1,275.30","1,278.60","1,272.90","0.13K","-0.25%"
"2019년 04월 19일","1,277.90","1,277.90","1,277.90","1,277.90","-","0.38%"
"2019년 04월 18일","1,273.10","1,273.50","1,276.60","1,270.40","0.57K","-0.05%"
"2019년 04월 17일","1,273.80","1,276.30","1,279.20","1,272.50","0.46K","-0.03%"
"2019년 04월 16일","1,274.20","1,288.70","1,288.70","1,273.00","1.54K","-1.11%"
"2019년 04월 15일","1,288.50","1,291.20","1,292.10","1,283.00","0.43K","-0.29%"
"2019년 04월 12일","1,292.20","1,293.30","1,296.30","1,290.50","0.35K","0.13%"
"2019년 04월 11일","1,290.50","1,308.50","1,309.10","1,290.40","1.51K","-1.51%"
"2019년 04월 10일","1,310.30","1,305.00","1,311.00","1,301.70","0.79K","0.40%"
"2019년 04월 09일","1,305.10","1,298.70","1,307.00","1,297.50","0.59K","0.49%"
"2019년 04월 08일","1,298.80","1,294.40","1,304.40","1,292.70","0.94K","0.48%"
"2019년 04월 05일","1,292.60","1,293.70","1,294.50","1,285.60","0.44K","0.09%"
"2019년 04월 04일","1,291.40","1,291.50","1,295.70","1,282.00","1.14K","-0.07%"
"2019년 04월 03일","1,292.30","1,293.60","1,296.00","1,290.00","1.02K","-0.02%"
"2019년 04월 02일","1,292.50","1,288.70","1,293.80","1,286.80","0.93K","0.10%"
"2019년 04월 01일","1,291.20","1,294.30","1,298.30","1,288.30","1.55K","-0.34%"
"2019년 03월 29일","1,295.60","1,292.20","1,301.50","1,288.60","1.31K","0.24%"
"2019년 03월 28일","1,292.50","1,312.60","1,314.20","1,290.50","3.66K","-1.37%"
"2019년 03월 27일","1,310.40","1,315.40","1,318.80","1,307.30","206.26K","-0.35%"
"2019년 03월 26일","1,315.00","1,321.50","1,323.00","1,312.10","267.17K","-0.57%"
"2019년 03월 25일","1,322.60","1,313.30","1,324.50","1,310.60","251.98K","0.78%"
"2019년 03월 22일","1,312.30","1,309.30","1,314.70","1,306.50","271.38K","0.38%"
"2019년 03월 21일","1,307.30","1,312.70","1,320.20","1,302.80","332.61K","0.43%"
"2019년 03월 20일","1,301.70","1,306.00","1,317.20","1,298.10","370.40K","-0.37%"
"2019년 03월 19일","1,306.50","1,303.70","1,310.80","1,302.10","206.90K","0.38%"
"2019년 03월 18일","1,301.50","1,302.00","1,306.70","1,298.00","176.49K","-0.11%"
"2019년 03월 15일","1,302.90","1,295.60","1,306.30","1,293.70","234.65K","0.60%"
"2019년 03월 14일","1,295.10","1,309.50","1,310.30","1,292.50","248.21K","-1.08%"
"2019년 03월 13일","1,309.30","1,301.80","1,311.60","1,300.60","214.24K","0.86%"
"2019년 03월 12일","1,298.10","1,293.60","1,302.60","1,292.00","203.89K","0.54%"
"2019년 03월 11일","1,291.10","1,298.20","1,299.20","1,290.60","196.86K","-0.63%"
"2019년 03월 08일","1,299.30","1,286.70","1,301.30","1,285.60","283.84K","1.03%"
"2019년 03월 07일","1,286.10","1,287.30","1,289.60","1,280.80","257.92K","-0.12%"
"2019년 03월 06일","1,287.60","1,288.80","1,291.80","1,284.30","192.93K","0.23%"
"2019년 03월 05일","1,284.70","1,287.80","1,290.60","1,282.00","216.93K","-0.22%"
"2019년 03월 04일","1,287.50","1,294.40","1,298.10","1,283.80","268.39K","-0.90%"
"2019년 03월 01일","1,299.20","1,315.50","1,316.50","1,291.30","343.47K","-1.28%"
"2019년 02월 28일","1,316.10","1,321.70","1,328.90","1,314.00","252.24K","-0.39%"
"2019년 02월 27일","1,321.20","1,331.00","1,332.00","1,318.40","198.04K","-0.31%"
"2019년 02월 26일","1,325.30","1,326.60","1,329.10","1,322.90","0.94K","-0.09%"
"2019년 02월 25일","1,326.50","1,327.00","1,331.60","1,324.30","0.67K","-0.24%"
"2019년 02월 22일","1,329.70","1,323.40","1,332.20","1,321.40","0.59K","0.39%"
"2019년 02월 21일","1,324.60","1,338.30","1,339.70","1,320.80","1.39K","-1.45%"
"2019년 02월 20일","1,344.10","1,339.50","1,345.70","1,335.80","1.34K","0.25%"
"2019년 02월 19일","1,340.80","1,322.00","1,340.80","1,320.90","1.63K","0.85%"
"2019년 02월 18일","1,329.55","1,324.35","1,330.75","1,324.05","-","0.40%"
"2019년 02월 17일","1,324.25","1,324.65","1,324.95","1,323.85","-","0.39%"
"2019년 02월 15일","1,319.10","1,312.70","1,322.20","1,312.20","1.03K","0.59%"
"2019년 02월 14일","1,311.30","1,307.50","1,314.60","1,302.70","0.87K","-0.08%"
"2019년 02월 13일","1,312.40","1,311.70","1,318.70","1,305.50","0.83K","0.08%"
"2019년 02월 12일","1,311.30","1,307.60","1,315.40","1,307.60","0.46K","0.16%"
"2019년 02월 11일","1,309.20","1,315.50","1,315.50","1,304.60","0.52K","-0.51%"
"2019년 02월 08일","1,315.90","1,311.30","1,316.60","1,309.40","0.43K","0.33%"
"2019년 02월 07일","1,311.60","1,308.00","1,313.00","1,304.00","0.98K","-0.01%"
"2019년 02월 06일","1,311.70","1,316.40","1,316.90","1,307.40","0.56K","-0.36%"
"2019년 02월 05일","1,316.50","1,313.50","1,318.20","1,312.20","0.28K","-0.01%"
"2019년 02월 04일","1,316.60","1,319.60","1,320.20","1,310.00","0.98K","-0.20%"
"2019년 02월 01일","1,319.30","1,323.20","1,325.10","1,317.80","1.16K","-0.23%"
"2019년 01월 31일","1,322.30","1,321.80","1,328.00","1,319.40","1.43K","0.72%"
"2019년 01월 30일","1,312.80","1,313.40","1,326.80","1,311.10","2.84K","0.30%"
"2019년 01월 29일","1,308.90","1,302.50","1,310.80","1,301.70","213.61K","0.45%"
"2019년 01월 28일","1,303.10","1,302.30","1,303.70","1,296.50","243.07K","0.39%"
"2019년 01월 25일","1,298.10","1,280.10","1,303.40","1,278.90","303.84K","1.43%"
"2019년 01월 24일","1,279.80","1,282.30","1,283.90","1,275.30","225.77K","-0.33%"
"2019년 01월 23일","1,284.00","1,284.60","1,286.00","1,277.70","217.13K","0.05%"
"2019년 01월 22일","1,283.40","1,280.70","1,285.00","1,276.00","318.85K","0.34%"
"2019년 01월 21일","1,279.05","1,281.95","1,282.95","1,276.15","-","-0.23%"
"2019년 01월 20일","1,282.05","1,281.30","1,282.70","1,280.50","-","-0.04%"
"2019년 01월 18일","1,282.60","1,291.90","1,292.20","1,280.10","225.57K","-0.75%"
"2019년 01월 17일","1,292.30","1,293.90","1,295.00","1,288.30","191.98K","-0.12%"
"2019년 01월 16일","1,293.80","1,289.60","1,295.40","1,287.60","181.39K","0.42%"
"2019년 01월 15일","1,288.40","1,292.40","1,294.80","1,286.50","242.07K","-0.22%"
"2019년 01월 14일","1,291.30","1,288.00","1,296.60","1,287.70","221.89K","0.14%"
"2019년 01월 11일","1,289.50","1,287.60","1,295.70","1,287.00","210.64K","0.16%"
"2019년 01월 10일","1,287.40","1,294.70","1,298.00","1,286.70","239.92K","-0.36%"
"2019년 01월 09일","1,292.00","1,286.10","1,295.00","1,280.90","245.97K","0.47%"
"2019년 01월 08일","1,285.90","1,289.90","1,291.40","1,280.20","221.92K","-0.31%"
"2019년 01월 07일","1,289.90","1,287.00","1,297.00","1,284.10","204.68K","0.32%"
"2019년 01월 04일","1,285.80","1,296.50","1,300.40","1,278.10","316.06K","-0.70%"
"2019년 01월 03일","1,294.80","1,288.50","1,296.90","1,286.40","244.54K","0.83%"
"2019년 01월 02일","1,284.10","1,285.00","1,291.00","1,280.60","235.33K","0.06%"
"2019년 01월 01일","1,283.35","1,284.70","1,284.75","1,282.85","-","0.16%"
"2018년 12월 31일","1,281.30","1,283.00","1,286.50","1,279.70","113.26K","-0.13%"
"2018년 12월 28일","1,283.00","1,278.00","1,284.70","1,276.50","162.73K","0.44%"
"2018년 12월 27일","1,277.40","1,265.30","1,277.50","1,265.30","0.48K","0.66%"
"2018년 12월 26일","1,269.00","1,268.50","1,278.10","1,263.80","0.40K","-0.14%"
"2018년 12월 25일","1,270.75","1,272.50","1,274.55","1,270.65","-","0.22%"
"2018년 12월 24일","1,267.90","1,258.40","1,269.60","1,258.20","0.74K","1.06%"
"2018년 12월 21일","1,254.60","1,260.60","1,262.00","1,254.20","0.66K","-0.74%"
"2018년 12월 20일","1,263.90","1,244.30","1,265.70","1,242.30","0.77K","0.90%"
"2018년 12월 19일","1,252.60","1,250.00","1,258.20","1,241.60","0.60K","0.20%"
"2018년 12월 18일","1,250.10","1,246.30","1,250.40","1,246.10","0.23K","0.15%"
"2018년 12월 17일","1,248.20","1,236.30","1,248.30","1,236.30","0.24K","0.83%"
"2018년 12월 14일","1,237.90","1,242.30","1,243.20","1,233.10","0.38K","-0.47%"
"2018년 12월 13일","1,243.70","1,245.50","1,247.50","1,241.20","0.33K","-0.19%"
"2018년 12월 12일","1,246.10","1,244.90","1,247.50","1,243.70","0.43K","0.27%"
"2018년 12월 11일","1,242.80","1,245.70","1,250.50","1,242.30","0.50K","-0.17%"
"2018년 12월 10일","1,244.90","1,251.40","1,251.80","1,242.60","1.59K","-0.26%"
"2018년 12월 07일","1,248.20","1,239.10","1,251.40","1,239.10","1.56K","0.69%"
"2018년 12월 06일","1,239.70","1,240.60","1,246.10","1,236.90","1.64K","0.05%"
"2018년 12월 05일","1,239.10","1,240.80","1,241.10","1,236.40","1.12K","-0.34%"
"2018년 12월 04일","1,243.30","1,233.40","1,244.50","1,233.40","1.84K","0.52%"
"2018년 12월 03일","1,236.90","1,225.40","1,237.40","1,224.20","0.94K","1.09%"
"2018년 11월 30일","1,223.60","1,227.50","1,228.60","1,219.40","0.60K","-0.35%"
"2018년 11월 29일","1,227.90","1,224.20","1,232.20","1,224.20","1.71K","0.35%"
"2018년 11월 28일","1,223.60","1,214.30","1,227.70","1,210.50","247.17K","0.84%"
"2018년 11월 27일","1,213.40","1,222.60","1,225.20","1,211.40","307.89K","-0.74%"
"2018년 11월 26일","1,222.40","1,223.90","1,228.60","1,221.70","267.32K","-0.07%"
"2018년 11월 23일","1,223.20","1,226.80","1,229.70","1,220.30","240.35K","-0.39%"
"2018년 11월 22일","1,228.00","1,226.40","1,229.70","1,225.50","-","0.00%"
"2018년 11월 21일","1,228.00","1,222.40","1,230.90","1,220.10","227.21K","0.56%"
"2018년 11월 20일","1,221.20","1,224.60","1,229.50","1,220.30","255.20K","-0.33%"
"2018년 11월 19일","1,225.30","1,222.60","1,226.50","1,218.50","198.39K","0.19%"
"2018년 11월 16일","1,223.00","1,214.40","1,226.00","1,213.70","242.04K","0.66%"
"2018년 11월 15일","1,215.00","1,211.80","1,217.00","1,207.10","253.57K","0.40%"
"2018년 11월 14일","1,210.10","1,202.80","1,217.20","1,198.10","277.87K","0.72%"
"2018년 11월 13일","1,201.40","1,201.10","1,205.50","1,196.60","248.93K","-0.17%"
"2018년 11월 12일","1,203.50","1,210.30","1,212.00","1,200.60","203.64K","-0.42%"
"2018년 11월 09일","1,208.60","1,224.30","1,224.60","1,207.20","322.35K","-1.35%"
"2018년 11월 08일","1,225.10","1,227.70","1,228.50","1,220.80","239.02K","-0.29%"
"2018년 11월 07일","1,228.70","1,228.90","1,238.40","1,224.20","259.29K","0.20%"
"2018년 11월 06일","1,226.30","1,233.40","1,237.80","1,224.90","199.67K","-0.49%"
"2018년 11월 05일","1,232.30","1,234.50","1,236.80","1,228.40","159.43K","-0.08%"
"2018년 11월 02일","1,233.30","1,235.30","1,238.40","1,231.30","256.02K","-0.43%"
"2018년 11월 01일","1,238.60","1,216.60","1,239.30","1,216.10","313.45K","1.94%"
"2018년 10월 31일","1,215.00","1,224.70","1,225.00","1,213.40","247.06K","-0.84%"
"2018년 10월 30일","1,225.30","1,231.90","1,232.50","1,221.40","224.64K","0.05%"
"2018년 10월 29일","1,224.70","1,232.60","1,232.70","1,223.60","0.21K","-0.62%"
"2018년 10월 26일","1,232.40","1,229.80","1,242.60","1,229.80","0.28K","0.24%"
"2018년 10월 25일","1,229.50","1,233.90","1,238.40","1,227.90","0.32K","0.09%"
"2018년 10월 24일","1,228.40","1,230.70","1,235.30","1,225.90","0.37K","-0.46%"
"2018년 10월 23일","1,234.10","1,223.10","1,240.30","1,222.70","0.34K","0.99%"
"2018년 10월 22일","1,222.00","1,227.90","1,228.50","1,220.50","0.12K","-0.33%"
"2018년 10월 19일","1,226.00","1,226.70","1,231.20","1,223.70","0.12K","-0.11%"
"2018년 10월 18일","1,227.40","1,222.80","1,230.20","1,219.50","0.25K","0.21%"
"2018년 10월 17일","1,224.80","1,226.40","1,230.00","1,221.60","0.21K","-0.29%"
"2018년 10월 16일","1,228.40","1,228.00","1,233.40","1,224.50","0.34K","0.05%"
"2018년 10월 15일","1,227.80","1,218.20","1,234.30","1,218.20","0.34K","0.68%"
"2018년 10월 12일","1,219.50","1,224.40","1,224.40","1,217.10","0.30K","-0.46%"
"2018년 10월 11일","1,225.10","1,195.30","1,227.00","1,192.30","0.98K","2.88%"
"2018년 10월 10일","1,190.80","1,189.90","1,195.30","1,186.00","0.29K","0.17%"
"2018년 10월 09일","1,188.80","1,189.60","1,192.50","1,184.00","0.20K","0.25%"
"2018년 10월 08일","1,185.80","1,204.60","1,204.60","1,184.60","0.32K","-1.41%"
"2018년 10월 05일","1,202.80","1,200.70","1,205.90","1,199.00","0.20K","0.33%"
"2018년 10월 04일","1,198.80","1,198.30","1,207.60","1,197.20","0.15K","-0.11%"
"2018년 10월 03일","1,200.10","1,204.40","1,209.10","1,198.10","0.21K","-0.34%"
"2018년 10월 02일","1,204.20","1,191.30","1,209.10","1,190.10","0.80K","1.24%"
"2018년 10월 01일","1,189.40","1,193.90","1,193.90","1,186.50","0.21K","-0.38%"
"2018년 09월 28일","1,193.90","1,184.60","1,194.30","1,182.60","0.41K","0.71%"
"2018년 09월 27일","1,185.50","1,196.80","1,200.40","1,184.20","0.34K","-0.75%"
"2018년 09월 26일","1,194.40","1,200.30","1,201.30","1,190.00","17.86K","-0.44%"
"2018년 09월 25일","1,199.70","1,198.10","1,202.50","1,196.60","14.90K","0.01%"
"2018년 09월 24일","1,199.60","1,199.50","1,203.90","1,194.10","9.70K","0.25%"
"2018년 09월 21일","1,196.60","1,207.40","1,210.80","1,191.80","6.85K","-0.83%"
"2018년 09월 20일","1,206.60","1,204.40","1,208.50","1,201.00","7.49K","0.22%"
"2018년 09월 19일","1,203.90","1,198.40","1,206.40","1,198.30","6.80K","0.45%"
"2018년 09월 18일","1,198.50","1,201.90","1,203.50","1,196.10","4.13K","-0.22%"
"2018년 09월 17일","1,201.20","1,194.70","1,205.00","1,193.00","6.10K","0.42%"
"2018년 09월 14일","1,196.20","1,201.80","1,208.50","1,192.90","6.82K","-0.55%"
"2018년 09월 13일","1,202.80","1,207.00","1,212.40","1,200.00","13.99K","-0.22%"
"2018년 09월 12일","1,205.50","1,197.70","1,208.30","1,192.40","5.02K","0.73%"
"2018년 09월 11일","1,196.80","1,195.40","1,199.50","1,187.40","6.84K","0.19%"
"2018년 09월 10일","1,194.50","1,195.40","1,198.50","1,190.90","6.24K","-0.05%"
"2018년 09월 07일","1,195.10","1,200.30","1,203.50","1,193.50","8.27K","-0.33%"
"2018년 09월 06일","1,199.00","1,197.00","1,207.40","1,195.70","10.08K","0.24%"
"2018년 09월 05일","1,196.10","1,192.00","1,198.90","1,191.60","6.88K","0.18%"
"2018년 09월 04일","1,194.00","1,201.10","1,204.50","1,190.00","10.11K","-1.02%"
"2018년 09월 03일","1,206.30","1,204.90","1,209.60","1,201.30","-","0.12%"
"2018년 09월 02일","1,204.90","1,206.20","1,206.60","1,204.50","-","0.27%"
"2018년 08월 31일","1,201.60","1,201.50","1,209.70","1,199.10","5.65K","0.13%"
"2018년 08월 30일","1,200.00","1,207.70","1,209.00","1,197.20","5.16K","-0.35%"
"2018년 08월 29일","1,204.20","1,200.90","1,205.80","1,200.90","0.82K","-0.27%"
"2018년 08월 28일","1,207.50","1,210.90","1,213.80","1,199.60","1.22K","-0.14%"
"2018년 08월 27일","1,209.20","1,206.30","1,211.50","1,202.30","0.73K","0.24%"
"2018년 08월 24일","1,206.30","1,185.30","1,207.90","1,183.00","0.59K","1.61%"
"2018년 08월 23일","1,187.20","1,196.10","1,196.50","1,183.50","0.48K","-0.77%"
"2018년 08월 22일","1,196.40","1,196.00","1,201.10","1,193.00","0.38K","0.27%"
"2018년 08월 21일","1,193.20","1,190.60","1,197.00","1,187.70","0.47K","0.45%"
"2018년 08월 20일","1,187.80","1,183.90","1,190.30","1,182.90","0.25K","0.89%"
"2018년 08월 17일","1,177.30","1,173.70","1,184.70","1,172.10","0.54K","0.02%"
